id_trabajador,estado,antiguedad,curso,curso_id
624,Querétaro,22.0,Operación de módulos de atención ciudadana,52
119,Guanajuato,22.0,Aplicación de metodología estadística y/o demográfica,53
371,Sonora,22.0,Aplicación de metodología estadística y/o demográfica,53
400,México,22.0,Aplicación de metodología estadística y/o demográfica,53
1160,Guerrero,22.0,Aplicación de metodología estadística y/o demográfica,53
1739,Aguascalientes,22.0,Aplicación de metodología estadística y/o demográfica,53
1894,Ciudad de México,22.0,Aplicación de metodología estadística y/o demográfica,75
76,Ciudad de México,22.0,Aplicación de metodología estadística y/o demográfica,75
117,Ciudad de México,22.0,Aplicación de metodología estadística y/o demográfica,75
294,Ciudad de México,22.0,Aplicación de metodología estadística y/o demográfica,75
840,Michoacán,22.0,Aplicación de metodología estadística y/o demográfica,75
1439,Ciudad de México,22.0,Aplicación de metodología estadística y/o demográfica,75
2120,Quintana Roo,22.0,Aplicación de metodología estadística y/o demográfica,75
1420,Sinaloa,22.0,Aplicación de metodología estadística y/o demográfica,75
1849,Nayarit,22.0,Aplicación de metodología estadística y/o demográfica,75
43,México,22.0,"Seguimiento de planes, programas y proyectos",54
571,Ciudad de México,22.0,"Seguimiento de planes, programas y proyectos",54
126,Yucatán,22.0,"Seguimiento de planes, programas y proyectos",54
294,Ciudad de México,22.0,"Seguimiento de planes, programas y proyectos",54
720,Veracruz,22.0,"Seguimiento de planes, programas y proyectos",54
1698,Baja California Sur,22.0,"Seguimiento de planes, programas y proyectos",76
2181,Veracruz,22.0,"Seguimiento de planes, programas y proyectos",76
1198,Nayarit,22.0,Diseño de programas de capacitación,55
400,México,22.0,Diseño de programas de capacitación,55
323,Yucatán,22.0,Diseño de programas de capacitación,55
1106,México,22.0,Diseño de programas de capacitación,55
117,Ciudad de México,22.0,Diseño de materiales de capacitación,56
323,Yucatán,22.0,Diseño de materiales de capacitación,56
531,México,22.0,Diseño de materiales de capacitación,56
787,México,22.0,Diseño de materiales de capacitación,56
76,Ciudad de México,22.0,Diseño de materiales de capacitación,56
1600,Tamaulipas,22.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",57
1973,Guerrero,22.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",57
2091,Hidalgo,22.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",57
18,Ciudad de México,22.0,Administración de tecnología de información y comunicaciones,48
148,Ciudad de México,22.0,Administración de tecnología de información y comunicaciones,77
371,Sonora,22.0,Administración de tecnología de información y comunicaciones,77
1198,Nayarit,22.0,Administración de tecnología de información y comunicaciones,77
571,Ciudad de México,22.0,"Evaluación de planes, programas y proyectos",58
2128,Ciudad de México,22.0,"Evaluación de planes, programas y proyectos",58
1698,Baja California Sur,22.0,"Evaluación de planes, programas y proyectos",58
1160,Guerrero,22.0,"Evaluación de planes, programas y proyectos",58
1192,México,22.0,Desarrollo de normativa,22
1659,Sinaloa,22.0,Desarrollo de normativa,22
43,México,22.0,Desarrollo de normativa,22
1094,Tlaxcala,22.0,Desarrollo de normativa,78
1973,Guerrero,22.0,Procesamiento informático,66
840,Michoacán,22.0,Procesamiento informático,66
1439,Ciudad de México,22.0,Procesamiento informático,66
1909,Puebla,22.0,Procesamiento informático,66
1366,Morelos,22.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",35
1763,Oaxaca,22.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",35
884,Michoacán,22.0,Registro de actos de partidos y agrupaciones políticas,67
1366,Morelos,22.0,Registro de actos de partidos y agrupaciones políticas,67
543,Jalisco,22.0,Registro de actos de partidos y agrupaciones políticas,67
1106,México,22.0,Distribución de documentación y material electoral,63
808,Sinaloa,22.0,Desarrollo de sistemas,68
543,Jalisco,22.0,Verificación de sesiones de los órganos desconcentrados,25
148,Ciudad de México,22.0,Verificación del padrón electoral,79
624,Querétaro,22.0,Verificación del padrón electoral,79
1605,Tamaulipas,22.0,"Diseño, mejora y producción de material electoral",26
2091,Hidalgo,22.0,"Diseño, mejora y producción de material electoral",26
1605,Tamaulipas,22.0,"Diseño, mejora y producción de documentación electoral",27
661,Nuevo León,22.0,"Diseño, mejora y producción de documentación electoral",27
1106,México,22.0,"Diseño, mejora y producción de documentación electoral",27
2091,Hidalgo,22.0,"Diseño, mejora y producción de documentación electoral",27
531,México,22.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,38
2181,Veracruz,22.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,38
322,Sinaloa,22.0,Administración de los tiempos del estado en radio y televisión,39
18,Ciudad de México,22.0,Administración de los tiempos del estado en radio y televisión,39
1763,Oaxaca,22.0,Administración de los tiempos del estado en radio y televisión,39
322,Sinaloa,22.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,28
500,México,22.0,Administración de centros de cómputo,29
329,Aguascalientes,21.0,Atención de asuntos jurídicos,71
687,Puebla,21.0,Atención de asuntos jurídicos,71
972,Ciudad de México,21.0,Atención de asuntos jurídicos,71
1382,Guanajuato,21.0,Atención de asuntos jurídicos,71
868,Ciudad de México,21.0,Atención de asuntos jurídicos,71
1343,México,21.0,Atención de asuntos jurídicos,71
1528,Ciudad de México,21.0,Atención de asuntos jurídicos,71
376,México,21.0,"Aplicación y gestión de recursos humanos, materiales y financieros",73
972,Ciudad de México,21.0,"Aplicación y gestión de recursos humanos, materiales y financieros",73
1329,Veracruz,21.0,"Aplicación y gestión de recursos humanos, materiales y financieros",73
1382,Guanajuato,21.0,"Aplicación y gestión de recursos humanos, materiales y financieros",73
830,México,21.0,"Aplicación y gestión de recursos humanos, materiales y financieros",73
687,Puebla,21.0,Selección de personal,70
868,Ciudad de México,21.0,Selección de personal,70
1447,Ciudad de México,21.0,Selección de personal,70
1528,Ciudad de México,21.0,Operación de las comisiones de vigilancia del registro federal de electores,80
1035,Tlaxcala,21.0,Operación de las comisiones de vigilancia del registro federal de electores,80
1647,México,21.0,Operación de las comisiones de vigilancia del registro federal de electores,80
267,Ciudad de México,21.0,Administración de base de datos,74
1447,Ciudad de México,21.0,Administración de base de datos,74
329,Aguascalientes,21.0,Administración de base de datos,74
1875,Aguascalientes,21.0,Administración de base de datos,74
1035,Tlaxcala,21.0,Actualización del padrón electoral y credencialización de los ciudadanos,64
2010,San Luis Potosí,21.0,Actualización del padrón electoral y credencialización de los ciudadanos,64
1647,México,21.0,Construcción de la cartografía electoral,65
2064,Hidalgo,21.0,Construcción de la cartografía electoral,65
2140,Guerrero,21.0,Construcción de la cartografía electoral,65
1704,Oaxaca,21.0,Construcción de la cartografía electoral,65
205,Ciudad de México,21.0,Fiscalización a los sujetos obligados,12
1647,México,21.0,Depuración del padrón electoral,62
2140,Guerrero,21.0,Depuración del padrón electoral,62
1875,Aguascalientes,21.0,Impartición de capacitación,72
1001,Ciudad de México,21.0,Impartición de capacitación,72
1329,Veracruz,21.0,Impartición de capacitación,72
1704,Oaxaca,21.0,"Planeación de planes, programas y proyectos",47
267,Ciudad de México,21.0,"Planeación de planes, programas y proyectos",47
376,México,21.0,"Planeación de planes, programas y proyectos",47
1875,Aguascalientes,21.0,Operación de módulos de atención ciudadana,52
2010,San Luis Potosí,21.0,Operación de módulos de atención ciudadana,52
2064,Hidalgo,21.0,Operación de módulos de atención ciudadana,52
2140,Guerrero,21.0,Operación de módulos de atención ciudadana,52
2084,Guanajuato,21.0,Aplicación de metodología estadística y/o demográfica,75
329,Aguascalientes,21.0,Aplicación de metodología estadística y/o demográfica,75
1329,Veracruz,21.0,Aplicación de metodología estadística y/o demográfica,75
1528,Ciudad de México,21.0,Aplicación de metodología estadística y/o demográfica,75
1704,Oaxaca,21.0,Aplicación de metodología estadística y/o demográfica,75
830,México,21.0,"Seguimiento de planes, programas y proyectos",76
1447,Ciudad de México,21.0,Diseño de programas de capacitación,55
1177,México,21.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",57
687,Puebla,21.0,Administración de tecnología de información y comunicaciones,77
205,Ciudad de México,21.0,"Evaluación de planes, programas y proyectos",58
824,México,21.0,"Evaluación de planes, programas y proyectos",58
376,México,21.0,Desarrollo de normativa,78
824,México,21.0,Desarrollo de normativa,78
795,Ciudad de México,21.0,Procesamiento informático,66
267,Ciudad de México,21.0,Procesamiento informático,66
1343,México,21.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",35
824,México,21.0,Registro de actos de partidos y agrupaciones políticas,67
972,Ciudad de México,21.0,Registro de actos de partidos y agrupaciones políticas,67
2064,Hidalgo,21.0,Registro de actos de partidos y agrupaciones políticas,67
1177,México,21.0,Distribución de documentación y material electoral,63
1001,Ciudad de México,21.0,Almacenamiento de documentación y material electoral,37
795,Ciudad de México,21.0,Verificación de sesiones de los órganos desconcentrados,81
868,Ciudad de México,21.0,Verificación de sesiones de los órganos desconcentrados,81
830,México,21.0,Verificación de sesiones de los órganos desconcentrados,81
2010,San Luis Potosí,21.0,Verificación del padrón electoral,79
1035,Tlaxcala,21.0,Verificación del padrón electoral,79
1343,México,21.0,Administración de los tiempos del estado en radio y televisión,39
205,Ciudad de México,21.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,28
697,Quintana Roo,20.0,Atención de asuntos jurídicos,71
765,Tamaulipas,20.0,Atención de asuntos jurídicos,82
1388,México,20.0,Atención de asuntos jurídicos,82
1657,Tamaulipas,20.0,Atención de asuntos jurídicos,82
1901,Ciudad de México,20.0,Atención de asuntos jurídicos,82
242,Ciudad de México,20.0,Atención de asuntos jurídicos,82
1193,México,20.0,Atención de asuntos jurídicos,82
1702,Ciudad de México,20.0,Atención de asuntos jurídicos,82
1932,Veracruz,20.0,Atención de asuntos jurídicos,82
203,México,20.0,"Aplicación y gestión de recursos humanos, materiales y financieros",73
574,México,20.0,"Aplicación y gestión de recursos humanos, materiales y financieros",73
765,Tamaulipas,20.0,"Aplicación y gestión de recursos humanos, materiales y financieros",73
1388,México,20.0,"Aplicación y gestión de recursos humanos, materiales y financieros",73
1657,Tamaulipas,20.0,"Aplicación y gestión de recursos humanos, materiales y financieros",73
461,Ciudad de México,20.0,"Aplicación y gestión de recursos humanos, materiales y financieros",73
929,Oaxaca,20.0,"Aplicación y gestión de recursos humanos, materiales y financieros",83
592,Ciudad de México,20.0,Selección de personal,70
1277,Puebla,20.0,Selección de personal,70
1361,México,20.0,Selección de personal,70
203,México,20.0,Selección de personal,70
191,Veracruz,20.0,Selección de personal,70
286,Coahuila,20.0,Selección de personal,70
1153,Ciudad de México,20.0,Selección de personal,70
201,Veracruz,20.0,Operación de las comisiones de vigilancia del registro federal de electores,80
210,Ciudad de México,20.0,Operación de las comisiones de vigilancia del registro federal de electores,80
1193,México,20.0,Operación de las comisiones de vigilancia del registro federal de electores,80
1644,Tabasco,20.0,Operación de las comisiones de vigilancia del registro federal de electores,80
